hwWlanApMac,hwWlanApSn,hwWlanApTypeInfo,hwWlanApName,hwWlanApGroup,hwWlanApRunState,hwWlanApSoftwareVersion,group_id
,2102352UBR6RN9000352,AirEngine5760-10,3890-5201-c6c0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000353,AirEngine5760-10,3890-5201-c6e0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000355,AirEngine5760-10,3890-5201-c720,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000356,AirEngine5760-10,3890-5201-c740,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000359,AirEngine5760-10,3890-5201-c7a0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000360,AirEngine5760-10,3890-5201-c7c0,江苏-盱眙-联合动力80a升压,11,V200R019C00SPC805,2587
,2102352UBR6RN9000361,AirEngine5760-10,3890-5201-c7e0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000362,AirEngine5760-10,3890-5201-c800,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000364,AirEngine5760-10,3890-5201-c840,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000365,AirEngine5760-10,3890-5201-c860,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000366,AirEngine5760-10,3890-5201-c880,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000367,AirEngine5760-10,3890-5201-c8a0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000369,AirEngine5760-10,3890-5201-c8e0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000371,AirEngine5760-10,3890-5201-c920,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000372,AirEngine5760-10,3890-5201-c940,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000374,AirEngine5760-10,3890-5201-c980,江苏-盱眙-联合动力80a升压,11,V200R019C00SPC805,2587
,2102352UBR6RN9000375,AirEngine5760-10,3890-5201-c9a0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000376,AirEngine5760-10,3890-5201-c9c0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000377,AirEngine5760-10,3890-5201-c9e0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000378,AirEngine5760-10,3890-5201-ca00,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000379,AirEngine5760-10,3890-5201-ca20,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000382,AirEngine5760-10,3890-5201-ca80,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000384,AirEngine5760-10,3890-5201-cac0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000385,AirEngine5760-10,3890-5201-cae0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000386,AirEngine5760-10,3890-5201-cb00,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000387,AirEngine5760-10,3890-5201-cb20,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000388,AirEngine5760-10,3890-5201-cb40,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000390,AirEngine5760-10,3890-5201-cb80,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000391,AirEngine5760-10,3890-5201-cba0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000394,AirEngine5760-10,3890-5201-cc00,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000397,AirEngine5760-10,3890-5201-cc60,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000399,AirEngine5760-10,3890-5201-cca0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000400,AirEngine5760-10,3890-5201-ccc0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000401,AirEngine5760-10,3890-5201-cce0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000402,AirEngine5760-10,3890-5201-cd00,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000404,AirEngine5760-10,3890-5201-cd40,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000413,AirEngine5760-10,3890-5201-ce60,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000420,AirEngine5760-10,3890-5201-cf40,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000421,AirEngine5760-10,3890-5201-cf60,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000422,AirEngine5760-10,3890-5201-cf80,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000423,AirEngine5760-10,3890-5201-cfa0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000424,AirEngine5760-10,3890-5201-cfc0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000425,AirEngine5760-10,3890-5201-cfe0,江苏-盱眙-联合动力80a,11,V200R019C00SPC911,2565
,2102352UBR6RN9000762,AirEngine5760-10,3890-52d2-2ac0,上海-崇明北堡风电场2201,11,V200R019C00SPC805,2766
,21500844522SM9507520,AirEngine5761-11W,AnHui_LH_B05_D_WT13177,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,21500844522SM9507523,AirEngine5761-11W,AnHui_LH_B22_D_WT13160,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,21500844522SM9507528,AirEngine5761-11W,JiangSu_HG_FJ09_D_WT01580,江苏-环港风电场801,11,V200R022C00SPC100,2769
,21500844522SM9507529,AirEngine5761-11W,YunNan_XBS_A02-13_TaDi,云南-雪邦山风电场1904,11,V200R022C00SPC100,2770
,21500832623GMA000776,AP8050DN-S,4422-7ca5-ea80,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000931,AP8050DN-S,4422-7ca5-f1c0,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000937,AP8050DN-S,4422-7ca5-f3c0,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000947,AP8050DN-S,4422-7ca5-f740,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000951,AP8050DN-S,4422-7ca5-f7e0,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000954,AP8050DN-S,4422-7ca5-f880,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000955,AP8050DN-S,4422-7ca5-f8a0,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000960,AP8050DN-S,4422-7ca5-f980,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000984,AP8050DN-S,4422-7ca5-fd80,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000711,AP8050DN-S,4422-7ca6-0360,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500832623GMA000905,AP8050DN-S,4422-7ca6-1240,湖北-叶家河风电场703,11,V200R019C00SPC902,1933
,21500844528SN6000423,AirEngine5761-11W,AnHui_LH_B14_D_WT13168,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,21500844528SN6000427,AirEngine5761-11W,AnHui_LH_B15_D_WT13167,安徽-龙湖风电场1104,11,V200R022C00SPC100,2767
,2102354DKSW0P1000575,AirEngine5761R-11,GuangXi_SL_FJ12_U_WT15506,广西-首龙风电场2004,11,V200R021C00SPC200,1422
,2102354DKSW0P1000867,AirEngine5761R-11,GuangXi_SL_FJ07_U_WT15507,广西-首龙风电场2004,11,V200R021C00SPC200,1422
,2102353KCMW0M1000001,AirEngine6760R-51,JiangSu_XY_#41_D_WT09724,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000002,AirEngine6760R-51,JiangSu_XY_#105_D_WT10129,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000003,AirEngine6760R-51,JiangSu_XY_#102_U_WT10132,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000005,AirEngine6760R-51,JiangSu_XY_#16_D_WT09220,江苏-盱眙风电场807,11,V200R021C00SPC100,2351
,2102353KCMW0M1000006,AirEngine6760R-51,JiangSu_XY_FJ06_U_WT09210,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000007,AirEngine6760R-51,JiangSu_XY_#76_D_WT09759,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000008,AirEngine6760R-51,JiangSu_XY_#02_D_WT09206,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000012,AirEngine6760R-51,JiangSu_XY_#116_D_WT11314,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000013,AirEngine6760R-51,JiangSu_XY_FJ112_U_WT10122,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000015,AirEngine6760R-51,JiangSu_XY_#60_D_WT09743,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000020,AirEngine6760R-51,JiangSu_XY_#146_D_WT12966,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000021,AirEngine6760R-51,YunNan_XBS_B02-50_JiCang,云南-雪邦山风电场1904,11,V200R022C00SPC100,2770
,2102353KCMW0M1000022,AirEngine6760R-51,JiangSu_XY_#45_D_WT09728,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000024,AirEngine6760R-51,JiangSu_XY_FJ143_U_WT12969,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000026,AirEngine6760R-51,JiangSu_XY_#23_D_WT09227,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000031,AirEngine6760R-51,JiangSu_XY_#95_D_WT10139,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000032,AirEngine6760R-51,JiangSu_XY_#97_D_WT10137,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000034,AirEngine6760R-51,JiangSu_XY_#153_U_WT12959,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000035,AirEngine6760R-51,JiangSu_XY_#86_D_WT09769,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000038,AirEngine6760R-51,JiangSu_XY_#79_D_WT09762,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000039,AirEngine6760R-51,JiangSu_XY_#20_D_WT09224,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000040,AirEngine6760R-51,JiangSu_XY_#52_D_WT09735,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000041,AirEngine6760R-51,JiangSu_XY_#11_D_WT09215,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000043,AirEngine6760R-51,JiangSu_XY_#87_D_WT09770,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000044,AirEngine6760R-51,JiangSu_XY_#102_D_WT10132,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000045,AirEngine6760R-51,JiangSu_XY_FJ91_U_WT10143,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000047,AirEngine6760R-51,JiangSu_XY_#56_D_WT09739,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000050,AirEngine6760R-51,JiangSu_XY_#57_D_WT09740,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000051,AirEngine6760R-51,JiangSu_XY_#55_D_WT09738,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000053,AirEngine6760R-51,JiangSu_XY_#75_D_WT09758,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000055,AirEngine6760R-51,JiangSu_XY_#63_D_WT09746,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000057,AirEngine6760R-51,JiangSu_XY_#05_D_WT09209,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000058,AirEngine6760R-51,JiangSu_XY_#61_D_WT09744,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000059,AirEngine6760R-51,JiangSu_XY_#99_D_WT10135,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000062,AirEngine6760R-51,JiangSu_XY_#150_U_WT12962,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000064,AirEngine6760R-51,JiangSu_XY_#29_D_WT09233,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000066,AirEngine6760R-51,JiangSu_XY_#77_D_WT09760,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000068,AirEngine6760R-51,JiangSu_XY_FJ32_U_WT09236,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000091,AirEngine6760R-51,JiangSu_XY_#67_D_WT09750,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000104,AirEngine6760R-51,JiangSu_XY_FJ98_U_WT10136,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000106,AirEngine6760R-51,YunNan_GM_A-001_JiCang,云南-高美风电场1907,11,V200R022C00SPC100,2826
,2102353KCMW0M1000110,AirEngine6760R-51,YunNan_GM_C-023_JiCang,云南-高美风电场1907,11,V200R022C00SPC100,2826
,2102353KCMW0M1000115,AirEngine6760R-51,YunNan_GM_A-004_JiCang,云南-高美风电场1907,11,V200R022C00SPC100,2826
,2102353KCMW0M1000122,AirEngine6760R-51,YunNan_GM_B-09_JiCang,云南-高美风电场1907,11,V200R022C00SPC100,2826
,2102353KCMW0M1000154,AirEngine6760R-51,YunNan_MT_B04-79_JiCang,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000171,AirEngine6760R-51,YunNan_XBS_A01-04_JiCang,云南-雪邦山风电场1904,11,V200R022C00SPC100,2770
,2102353KCMW0M1000176,AirEngine6760R-51,JiangSu_XY_#74_D_WT09757,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000181,AirEngine6760R-51,YunNan_XBS_A02-17_JiCang,云南-雪邦山风电场1904,11,V200R021C00SPC100,2770
,2102353KCMW0M1000199,AirEngine6760R-51,JiangSu_XY_#92_D_WT10142,江苏-盱眙风电场807,11,V200R022C00SPC100,2351
,2102353KCMW0M1000201,AirEngine6760R-51,GuiZhou_DHZ_L14_U_WT10379,贵州-大海子风电场2803,11,V200R022C00SPC100,2341
,2102353KCMW0M1000203,AirEngine6760R-51,JiangSu-HuanGang-FJ74-JiCang,江苏-环港风电场801,4,,2769
,2102353KCMW0M1000204,AirEngine6760R-51,YunNan_MT_B04-86_JiCang,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000205,AirEngine6760R-51,YunNan_MT_A02-27_JiCang,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000206,AirEngine6760R-51,GuiZhou_MWS_L20_U_WT09703,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000207,AirEngine6760R-51,GuiZhou_MWS_L08_U_WT09691,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000209,AirEngine6760R-51,GuiZhou_MWS_M22_U_WT09672,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000210,AirEngine6760R-51,GuiZhou_MWS_L31_U_WT09714,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000211,AirEngine6760R-51,GuiZhou_DHZ_D16_U_WT10411,贵州-大海子风电场2803,11,V200R022C00SPC100,2341
,2102353KCMW0M1000213,AirEngine6760R-51,YunNan_MT_FJ83-JiCang,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000214,AirEngine6760R-51,GuiZhou_MWS_M05_U_WT09655,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000220,AirEngine6760R-51,YunNan_MT_FJ46-JiCang,云南-马塘风电场1902,4,,2830
,2102353KCMW0M1000221,AirEngine6760R-51,GuiZhou_MWS_L16_U_WT09699,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000222,AirEngine6760R-51,JiangSu_DF_FJ74_U_WT08629,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000223,AirEngine6760R-51,YunNan_BS_A4-039_JiCang,云南-百山风电场1905,11,V200R022C00SPC100,2948
,2102353KCMW0M1000224,AirEngine6760R-51,YunNan_MT_B03-64_JiCang,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000225,AirEngine6760R-51,5046-4a30-0480,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000228,AirEngine6760R-51,JiangSu_DF_FJ71_U_WT08626.,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000230,AirEngine6760R-51,GuiZhou_MWS_L25_U_WT09708,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000235,AirEngine6760R-51,JiangSu_DF_FJ70_U_WT08625,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000236,AirEngine6760R-51,YunNan_MT_A01-10_JiCang,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000237,AirEngine6760R-51,JiangSu_DF_FJ85_U_WT11694,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000239,AirEngine6760R-51,JiangSu_DF_FJ136_U_WT11723,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000240,AirEngine6760R-51,JiangSu_DF_FJ57_U_WT08612,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000241,AirEngine6760R-51,JiangSu_DF_FJ66_U_WT08621,江苏-大丰风电场老新站806,11,V200R019C10SPC300,1636
,2102353KCMW0M1000242,AirEngine6760R-51,YunNan_MT_A01-02_JiCang,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000243,AirEngine6760R-51,YunNan_MT_FJ14-JiCang,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000244,AirEngine6760R-51,GuiZhou_MWS_L27_U_WT09710,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000247,AirEngine6760R-51,JiangSu_DF_FJ154_D_WT11705,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000248,AirEngine6760R-51,YunNan_MT_FJ84-JiCang,云南-马塘风电场1902,11,V200R019C10SPC300,2830
,2102353KCMW0M1000250,AirEngine6760R-51,JiangSu_DF_FJ52_U_WT08607,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000252,AirEngine6760R-51,JiangSu_DF_FJ151_D_WT11708,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000254,AirEngine6760R-51,JiangSu_DF_FJ29_U_WT07773,江苏-大丰风电场老新站806,11,V200R022C00SPC100,1636
,2102353KCMW0M1000257,AirEngine6760R-51,YunNan_ZMS_A3-031_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000258,AirEngine6760R-51,JiangSu_HG_FJ43_U_WT01614,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000259,AirEngine6760R-51,GuiZhou_MWS_M21_U_WT09671,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000260,AirEngine6760R-51,YunNan_ZMS_A3-029_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000261,AirEngine6760R-51,GuiZhou_MWS_M11_U_WT09661,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000262,AirEngine6760R-51,GuiZhou_MWS_L02_U_WT09685,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000264,AirEngine6760R-51,JiangSu_HG_FJ65_U_WT01636,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000272,AirEngine6760R-51,JiangSu_HG_FJ02_U_WT01573,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000274,AirEngine6760R-51,GuiZhou_MWS_L18_U_WT09701,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000276,AirEngine6760R-51,GuiZhou_MWS_M29_U_WT09679,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000277,AirEngine6760R-51,JiangSu_HG_FJ60_U_WT01631,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000279,AirEngine6760R-51,JiangSu_HG_FJ07_U_WT01578,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000281,AirEngine6760R-51,JiangSu_HG_FJ27_U_WT01598,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000298,AirEngine6760R-51,JiangSu_HG_FJ35_U_WT01606,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000299,AirEngine6760R-51,JiangSu_HG_FJ13_U_WT01584,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000300,AirEngine6760R-51,GuiZhou_MWS_M32_U_WT09682,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000301,AirEngine6760R-51,GuiZhou_MWS_L01_U_WT09684,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000302,AirEngine6760R-51,JiangSu_HG_FJ25_U_WT01596,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000303,AirEngine6760R-51,GuiZhou_MWS_L06_U_WT09689,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000304,AirEngine6760R-51,GuiZhou_MWS_M07_U_WT09657,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000305,AirEngine6760R-51,GuiZhou_MWS_M10_U_WT09660,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000306,AirEngine6760R-51,GuiZhou_MWS_M25_U_WT09675,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000307,AirEngine6760R-51,GuiZhou_MWS_M15_U_WT09665,贵州-麻窝山风电场2802,11,V200R022C00SPC100,2839
,2102353KCMW0M1000309,AirEngine6760R-51,JiangSu_HG_FJ67_U_WT01638,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000310,AirEngine6760R-51,JiangSu_HG_FJ30_U_WT01601,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000312,AirEngine6760R-51,JiangSu_HG_FJ29_U_WT01600,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000313,AirEngine6760R-51,YunNan_ZMS_A1-015_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000314,AirEngine6760R-51,YunNan_ZMS_B4-099_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000315,AirEngine6760R-51,JiangSu_HG_FJ14_U_WT01585,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000319,AirEngine6760R-51,JiangSu_HG_FJ101_U_WT06545,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000320,AirEngine6760R-51,JiangSu_HG_FJ34_U_WT01605,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000322,AirEngine6760R-51,JiangSu_HG_FJ76_U_WT06521,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000324,AirEngine6760R-51,JiangSu_HG_FJ24_U_WT01595,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000325,AirEngine6760R-51,JiangSu_HG_FJ63_U_WT01634,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000326,AirEngine6760R-51,JiangSu_HG_FJ47_U_WT01618,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000329,AirEngine6760R-51,JiangSu_HG_FJ08_U_WT01579,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000331,AirEngine6760R-51,JiangSu_HG_FJ57_U_WT01628,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000333,AirEngine6760R-51,JiangSu_HG_FJ46_U_WT01617,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000337,AirEngine6760R-51,YunNan_ZMS_B3-086_JiCang,云南-株木山风电场1903,4,,1589
,2102353KCMW0M1000338,AirEngine6760R-51,YunNan_MT_A02-21_JiCang,云南-马塘风电场1902,11,V200R022C00SPC100,2830
,2102353KCMW0M1000341,AirEngine6760R-51,YunNan_ZMS_B3-089_JiCang,云南-株木山风电场1903,4,,1589
,2102353KCMW0M1000342,AirEngine6760R-51,YunNan_ZMS_A2-027_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000344,AirEngine6760R-51,JiangSu_HG_FJ18_U_WT01589,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000346,AirEngine6760R-51,YunNan_ZMS_A4-053_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000347,AirEngine6760R-51,JiangSu_HG_FJ87_U_WT06532,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000348,AirEngine6760R-51,YunNan_ZMS_A1-007_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000351,AirEngine6760R-51,YunNan_ZMS_A3-044_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000352,AirEngine6760R-51,YunNan_ZMS_A1-017_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000353,AirEngine6760R-51,JiangSu_HG_FJ80_U_WT06525,江苏-环港风电场801,11,V200R022C00SPC100,2769
,2102353KCMW0M1000354,AirEngine6760R-51,YunNan_ZMS_B2-082_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
,2102353KCMW0M1000359,AirEngine6760R-51,YunNan_ZMS_A2-019_JiCang,云南-株木山风电场1903,11,V200R022C00SPC100,1589
